customerID,Churn,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PhoneService,MultipleLines,Contract,PaperlessBilling,PaymentMethod,Charges.Monthly,Charges.Total,gender,SeniorCitizen,Partner,Dependents,tenure
2754-VDLTR,Yes,Fiber optic,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,95.2,930.4,Male,0,No,Yes,10
2754-XBHTB,Yes,Fiber optic,No,No,No,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),77.65,714.15,Female,0,No,No,9
2758-RNWXS,No,Fiber optic,Yes,No,No,Yes,No,Yes,Yes,No,One year,Yes,Electronic check,89.2,3251.3,Male,0,No,No,35
2761-OCIAX,Yes,Fiber optic,No,Yes,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,74.7,165.4,Male,1,No,No,2
2761-XECQW,No,DSL,No,Yes,Yes,No,No,Yes,No,No phone service,Month-to-month,Yes,Mailed check,43.35,371.4,Male,1,Yes,No,8
2770-NSVDG,No,DSL,No,No,Yes,No,No,No,No,No phone service,Month-to-month,No,Electronic check,29.1,688.0,Male,0,Yes,No,24
2773-MADBQ,No,DSL,Yes,Yes,Yes,Yes,No,Yes,No,No phone service,Two year,Yes,Mailed check,53.1,1901.25,Female,0,No,No,36
2773-OVBPK,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),111.3,7567.2,Male,0,Yes,No,67
2774-LVQUS,Yes,Fiber optic,No,No,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,83.05,1258.3,Female,1,Yes,No,15
2775-SEFEE,No,DSL,Yes,Yes,No,Yes,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),61.9,0.0,Male,0,No,Yes,0
2777-PHDEI,Yes,Fiber optic,No,No,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,78.05,78.05,Female,0,No,No,1
2778-OCLGR,Yes,DSL,Yes,No,No,No,No,Yes,No,No phone service,Month-to-month,No,Bank transfer (automatic),39.1,971.3,Male,1,Yes,No,24
2782-JEEBU,No,DSL,No,Yes,No,Yes,No,No,No,No phone service,Month-to-month,Yes,Mailed check,36.0,780.15,Male,0,No,No,21
2782-LFZVW,No,DSL,No,No,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,58.95,601.6,Female,0,No,No,11
2786-GCDPI,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,104.95,5222.35,Female,1,No,No,50
2788-CJQAQ,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,One year,No,Mailed check,19.45,270.2,Male,0,No,No,13
2789-CZANW,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),110.3,6997.3,Female,0,Yes,Yes,64
2789-HQBOU,No,Fiber optic,No,No,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,80.35,253.8,Male,0,No,No,3
2790-XUYMV,No,Fiber optic,Yes,Yes,No,No,No,No,Yes,Yes,One year,Yes,Credit card (automatic),85.45,6028.95,Male,0,No,Yes,71
2791-SFVEW,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,Month-to-month,No,Bank transfer (automatic),20.15,238.15,Female,0,No,No,9
2792-LSHWX,No,Fiber optic,Yes,Yes,No,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,83.4,83.4,Female,0,No,No,1
2792-VPPET,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,Month-to-month,Yes,Electronic check,20.5,76.95,Male,0,No,No,3
2794-XIMMO,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,No,No phone service,One year,Yes,Electronic check,60.45,3184.25,Male,0,Yes,No,53
2796-NNUFI,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,Two year,Yes,Mailed check,19.95,927.1,Female,0,Yes,Yes,46
2796-UUZZO,No,Fiber optic,No,Yes,Yes,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),80.3,4896.35,Male,0,Yes,Yes,63
2798-NYLMZ,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),108.55,7616.0,Male,0,Yes,No,71
2799-ARNLO,No,Fiber optic,No,No,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,69.35,341.6,Female,1,Yes,No,5
2799-TSLAG,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Yes,Two year,Yes,Bank transfer (automatic),25.3,1748.55,Female,0,Yes,Yes,65
2800-QQUSO,No,Fiber optic,No,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,100.3,4222.95,Male,0,No,No,42
2800-VEQXM,No,Fiber optic,No,No,Yes,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,74.75,238.1,Female,0,No,No,3
2801-NISEI,No,DSL,Yes,No,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,54.95,1348.5,Male,0,No,No,24
2804-ETQDK,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,Two year,No,Mailed check,20.55,1357.1,Male,0,No,Yes,66
2805-AUFQN,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,Two year,No,Credit card (automatic),19.8,475.2,Female,0,No,No,25
2805-EDJPQ,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),99.75,5608.4,Female,0,Yes,Yes,56
2806-MLNTI,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),105.1,5376.4,Male,1,Yes,No,52
2808-CHTDM,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Yes,Two year,No,Mailed check,25.1,611.45,Female,0,Yes,Yes,23
2809-ILCYT,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Yes,One year,Yes,Mailed check,26.8,733.55,Female,0,Yes,No,25
2809-ZMYOQ,No,Fiber optic,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,101.35,3334.9,Female,0,No,No,32
2810-FTLEM,Yes,DSL,Yes,No,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,50.15,762.25,Female,0,No,No,16
2811-POVEX,No,Fiber optic,No,Yes,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),88.45,2130.55,Female,1,Yes,Yes,23
2812-ENYMO,No,DSL,Yes,No,No,Yes,Yes,Yes,No,No phone service,One year,No,Credit card (automatic),54.55,1362.85,Male,0,No,No,26
2812-REYAT,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,One year,Yes,Bank transfer (automatic),20.05,923.1,Female,0,Yes,No,49
2812-SFXMJ,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,Month-to-month,No,Mailed check,20.05,20.05,Male,0,No,Yes,1
2815-CPTUL,Yes,Fiber optic,No,No,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,70.25,331.9,Male,1,No,No,5
2817-LVCPP,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,Two year,No,Credit card (automatic),19.4,1023.95,Female,0,No,No,50
2817-NTQDO,Yes,DSL,Yes,No,No,Yes,Yes,No,No,No phone service,Month-to-month,Yes,Credit card (automatic),45.55,597.0,Male,0,No,No,13
2819-GWENI,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,One year,No,Mailed check,19.9,543.0,Female,0,Yes,Yes,28
2821-WARNZ,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,One year,No,Credit card (automatic),19.45,921.3,Female,0,No,Yes,49
2823-LKABH,No,Fiber optic,No,No,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),95.05,1679.4,Female,0,No,No,18
2824-DXNKN,No,DSL,Yes,No,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),71.45,5025.85,Female,0,Yes,Yes,72
2824-MYYBN,No,Fiber optic,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,95.25,3314.15,Female,0,Yes,Yes,37
2826-DXLQO,No,DSL,Yes,No,No,No,No,No,No,No phone service,Month-to-month,No,Bank transfer (automatic),29.8,220.45,Male,1,Yes,No,7
2826-UWHIS,No,Fiber optic,No,Yes,No,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),81.4,3775.85,Male,0,Yes,No,45
2828-SLQPF,No,DSL,No,No,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),45.0,865.85,Male,0,No,No,19
2829-HYVZP,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,One year,Yes,Mailed check,19.8,572.2,Male,0,No,No,29
2830-LEWOA,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Yes,No,One year,No,Credit card (automatic),103.9,6449.15,Male,0,Yes,Yes,61
2831-EBWRN,No,DSL,No,No,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,45.9,199.75,Male,0,No,No,4
2832-KJCRD,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,103.65,3988.5,Female,0,No,No,38
2832-SCUCO,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,Month-to-month,No,Electronic check,19.9,57.4,Female,0,No,No,2
2833-SLKDQ,Yes,DSL,No,No,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,45.05,45.05,Male,0,No,No,1
2834-JKOOW,No,DSL,Yes,Yes,Yes,Yes,No,No,No,No phone service,One year,No,Mailed check,45.9,693.45,Female,0,No,No,15
2834-JRTUA,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,108.05,7532.15,Male,0,No,No,71
2834-SPCJV,Yes,Fiber optic,Yes,No,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,84.1,4348.65,Male,0,Yes,No,52
2839-RFSQE,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,Month-to-month,No,Mailed check,20.65,38.7,Female,0,No,No,2
2840-XANRC,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,93.15,2231.05,Male,1,Yes,No,24
2842-BCQGE,No,Fiber optic,No,No,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),75.35,3161.4,Male,0,No,No,43
2842-JTCCU,Yes,DSL,No,No,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),46.05,80.35,Male,0,No,No,2
2843-CQMEG,No,DSL,No,Yes,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,49.7,1218.25,Male,0,No,No,24
2845-AFFTX,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,99.8,4259.3,Male,1,Yes,No,41
2845-HSJCY,Yes,Fiber optic,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,87.25,1258.6,Female,0,Yes,Yes,14
2845-KDHVX,No,DSL,No,Yes,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Mailed check,68.3,4378.8,Female,0,Yes,No,64
2848-YXSMW,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,Two year,No,Credit card (automatic),19.4,1363.25,Male,0,Yes,Yes,72
2851-MMUTZ,No,DSL,No,Yes,No,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,56.15,1439.35,Female,0,No,No,27
2851-STERV,No,DSL,No,No,Yes,Yes,Yes,Yes,Yes,No,One year,Yes,Electronic check,73.0,2471.25,Male,1,No,No,35
2853-CWQFQ,No,DSL,No,No,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,59.55,59.55,Male,0,No,Yes,1
2855-QOWGP,,Fiber optic,Yes,Yes,No,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,103.8,3470.8,Male,0,No,Yes,34
2856-HYAPG,Yes,Fiber optic,No,No,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,68.65,68.65,Female,0,No,No,1
2856-NNASM,Yes,Fiber optic,No,No,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,89.55,3856.75,Male,1,No,No,43
2858-EIMXH,No,Fiber optic,No,No,No,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),95.85,5016.25,Female,1,Yes,No,53
2858-MOFSQ,Yes,DSL,No,No,Yes,No,No,No,Yes,Yes,One year,Yes,Mailed check,55.85,937.5,Female,0,No,Yes,17
2860-RANUS,Yes,Fiber optic,No,No,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),85.8,1727.5,Female,1,No,No,20
2862-JVEOY,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,One year,No,Mailed check,19.15,124.4,Male,0,No,No,6
2862-PFNIK,No,DSL,No,No,No,No,No,No,No,No phone service,Month-to-month,Yes,Electronic check,24.7,24.7,Male,0,No,Yes,1
2863-IMQDR,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,89.65,5308.7,Female,0,No,No,61
2865-TCHJW,Yes,Fiber optic,No,No,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,89.2,346.2,Female,1,No,No,4
2866-IKBTM,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,Month-to-month,No,Mailed check,19.55,19.55,Female,0,No,No,1
2867-UIMSS,Yes,Fiber optic,No,No,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,80.5,80.5,Male,0,No,No,1
2868-LLSKM,No,Fiber optic,No,Yes,No,Yes,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),83.65,5733.4,Female,0,Yes,Yes,68
2868-MZAGQ,Yes,Fiber optic,No,No,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,79.25,79.25,Male,0,No,No,1
2868-SNELZ,Yes,Fiber optic,No,No,Yes,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,80.6,155.8,Female,0,No,No,2
2869-ADAWR,Yes,Fiber optic,No,Yes,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),89.3,4016.85,Female,0,No,No,45
2873-ZLIWT,Yes,Fiber optic,No,No,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,84.85,3303.05,Female,0,Yes,Yes,40
2874-YXVVA,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,105.1,3634.8,Female,0,No,No,34
2876-GZYZC,No,Fiber optic,No,No,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,85.95,1215.65,Female,0,No,No,13
2876-VBBBL,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,Month-to-month,Yes,Mailed check,20.25,20.25,Female,0,No,No,1
2877-VDUER,No,DSL,No,No,No,Yes,Yes,No,No,No phone service,One year,No,Mailed check,40.9,1383.6,Female,0,Yes,Yes,35
2878-DHMIN,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,One year,No,Electronic check,19.9,666.0,Male,0,Yes,Yes,35
2878-RMWXY,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),102.65,7550.3,Male,1,Yes,No,72
2880-FPNAE,No,Fiber optic,No,No,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,74.2,140.1,Male,1,Yes,No,2
2882-DDZPG,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,Month-to-month,No,Bank transfer (automatic),19.45,227.45,Female,0,No,No,12
2882-WDTBA,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),75.75,5388.15,Male,0,Yes,Yes,69
2883-ILGWO,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),104.9,5913.95,Male,1,No,No,57
2884-GBPFB,Yes,Fiber optic,No,No,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,70.3,2416.55,Female,0,Yes,No,35
2885-HIJDH,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),86.9,6194.1,Male,0,Yes,Yes,69
2886-KEFUM,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,107.5,6873.75,Female,0,Yes,No,63
2887-JPYLU,No,DSL,No,No,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),45.2,1841.9,Female,0,No,Yes,41
2888-ADFAO,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,Two year,Yes,Bank transfer (automatic),21.3,1041.8,Female,0,Yes,Yes,47
2889-FPWRM,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),117.8,8684.8,Male,0,Yes,No,72
2890-WFBHU,No,DSL,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,One year,No,Credit card (automatic),79.85,4786.1,Female,0,No,No,59
2892-GESUL,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,Two year,No,Mailed check,19.35,309.25,Female,0,Yes,Yes,18
2894-QOJRX,Yes,DSL,No,No,No,No,Yes,No,No,No phone service,Month-to-month,Yes,Bank transfer (automatic),34.0,853.0,Female,0,Yes,No,25
2896-TBNBE,No,Fiber optic,No,Yes,Yes,No,No,No,Yes,No,One year,No,Electronic check,80.8,3132.75,Male,0,Yes,No,40
2897-DOVND,No,Fiber optic,No,No,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,69.8,146.65,Male,0,No,No,2
2898-LSJGD,Yes,DSL,Yes,No,Yes,No,Yes,Yes,No,No phone service,One year,Yes,Electronic check,55.95,1157.05,Female,0,Yes,Yes,21
2898-MRKPI,No,Fiber optic,No,Yes,No,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),101.05,6770.5,Male,0,Yes,Yes,68
2900-PHPLN,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,Two year,Yes,Credit card (automatic),19.55,1462.05,Female,1,Yes,No,70
2903-YYTBW,No,DSL,No,No,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,44.55,44.55,Male,0,Yes,Yes,1
2904-GGUAZ,No,Fiber optic,Yes,Yes,No,No,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),84.05,6052.25,Female,0,Yes,No,72
2905-KFQUV,No,Fiber optic,No,No,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),70.4,154.8,Female,0,Yes,No,2
2907-ILJBN,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,One year,No,Mailed check,20.6,233.9,Female,0,Yes,Yes,11
2908-WGAXL,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Yes,Two year,Yes,Credit card (automatic),24.95,1468.9,Female,0,Yes,Yes,56
2908-ZTPNF,No,DSL,No,Yes,No,Yes,No,No,No,No phone service,Month-to-month,Yes,Bank transfer (automatic),34.85,1267.2,Female,0,No,No,36
2911-IJORQ,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),90.6,3358.65,Male,0,No,No,37
2911-UREFD,Yes,DSL,Yes,No,Yes,No,Yes,Yes,No,No phone service,Month-to-month,No,Electronic check,55.9,2184.35,Female,0,Yes,No,39
2911-WDXMV,No,Fiber optic,No,No,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),80.55,1406.65,Male,0,No,Yes,18
2916-BQZLN,No,Fiber optic,Yes,No,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,84.75,1651.95,Male,0,No,No,19
2919-HBCJO,Yes,Fiber optic,No,Yes,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),76.65,333.6,Female,0,No,No,4
2920-RNCEZ,No,Fiber optic,No,No,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),69.95,69.95,Male,0,Yes,Yes,1
2921-XWDJH,No,Fiber optic,Yes,No,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,83.45,3147.15,Female,1,Yes,No,38
2923-ARZLG,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,One year,Yes,Mailed check,19.7,0.0,Male,0,Yes,Yes,0
2924-KHUVI,No,Fiber optic,Yes,No,No,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,100.55,5514.95,Male,0,Yes,No,56
2925-MXLSX,No,DSL,No,Yes,Yes,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),68.95,2038.7,Female,0,No,No,30
2925-VDZHY,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),88.7,6501.35,Male,0,Yes,Yes,72
2926-JEJJC,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,One year,Yes,Bank transfer (automatic),20.2,140.95,Female,0,No,No,8
2927-CVULT,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),104.05,5566.4,Female,0,Yes,Yes,53
2927-QRRQV,No,Fiber optic,No,Yes,Yes,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,94.65,4312.5,Male,0,Yes,No,46
2928-HLDBA,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,Month-to-month,No,Mailed check,20.7,112.75,Female,0,No,No,6
2929-ERCFZ,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,94.2,777.3,Female,0,Yes,Yes,8
2929-QNSRW,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,98.25,5508.35,Female,0,Yes,No,56
2930-UOTMB,Yes,DSL,Yes,No,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),65.25,1994.3,Female,0,No,No,31
2931-FSOHN,No,DSL,No,Yes,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,59.9,788.35,Male,1,No,No,13
2931-SVLTV,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),110.1,4469.1,Male,0,Yes,Yes,40
2931-VUVJN,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,94.05,5483.9,Female,1,Yes,No,59
2931-XIQBR,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Yes,No,One year,No,Mailed check,103.05,5153.5,Female,0,Yes,Yes,50
2933-FILNV,Yes,DSL,No,No,No,No,No,No,No,No phone service,Month-to-month,Yes,Mailed check,24.4,36.55,Female,0,Yes,Yes,2
2933-XEUJM,No,DSL,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Mailed check,79.2,3593.8,Female,0,No,No,46
2937-FTHUR,No,DSL,Yes,No,No,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,64.8,1166.7,Female,0,No,Yes,18
2946-KIQSP,No,DSL,No,No,Yes,Yes,No,No,No,No phone service,Month-to-month,Yes,Mailed check,33.45,1175.85,Female,0,No,No,35
2947-DOMLJ,Yes,DSL,Yes,No,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,50.6,50.6,Male,0,No,Yes,1
2951-QOQTK,Yes,Fiber optic,No,No,No,Yes,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),80.8,332.45,Male,0,No,Yes,4
2952-QAYZF,Yes,Fiber optic,No,Yes,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,85.3,424.15,Male,0,No,No,5
